Κωδικός,Προϊόν,W%-Μήνας-Ετήσιο,ΔΤΚ,
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,Απρίλιος,115,94
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,Μάιος,119,44
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,Ιούνιος,119,51
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,Ιούλιος,122,7
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,Αύγουστος,120,88
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,Σεπτέμβριος,121,40
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,Οκτώβριος,121,68
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,Νοέμβριος,122,0
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,Δεκέμβριος,119,54
1194,ΠΡΟΠΑΡΑΣΚΕΥΑΣΜΕΝΑ ΦΑΓΗΤΑ,ΕΤΗΣΙΟΣ,119,51
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,W%0,0,42
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Ιανουάριος,121,5
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Φεβρουάριος,121,19
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Μάρτιος,125,33
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Απρίλιος,130,62
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Μάιος,140,36
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Ιούνιος,141,87
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Ιούλιος,141,96
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Αύγουστος,142,23
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Σεπτέμβριος,141,24
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Οκτώβριος,142,81
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Νοέμβριος,143,54
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,Δεκέμβριος,143,41
1199,ΑΛΛΑ ΠΡΟΙΟΝΤΑ ΔΙΑΤΡΟΦΗΣ,ΕΤΗΣΙΟΣ,136,3
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,W%0,3,62
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Ιανουάριος,122,27
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Φεβρουάριος,120,69
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Μάρτιος,123,2
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Απρίλιος,122,80
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Μάιος,127,33
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Ιούνιος,129,25
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Ιούλιος,129,32
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Αύγουστος,131,11
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Σεπτέμβριος,128,36
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Οκτώβριος,129,21
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Νοέμβριος,128,33
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,Δεκέμβριος,127,23
119,ΛΟΙΠΑ ΤΡΟΦΙΜΑ,ΕΤΗΣΙΟΣ,126,58
11,ΔΙΑΤΡΟΦΗ,W%0,189,94
11,ΔΙΑΤΡΟΦΗ,Ιανουάριος,123,65
11,ΔΙΑΤΡΟΦΗ,Φεβρουάριος,125,42
11,ΔΙΑΤΡΟΦΗ,Μάρτιος,125,61
11,ΔΙΑΤΡΟΦΗ,Απρίλιος,125,45
11,ΔΙΑΤΡΟΦΗ,Μάιος,127,93
11,ΔΙΑΤΡΟΦΗ,Ιούνιος,132,43
11,ΔΙΑΤΡΟΦΗ,Ιούλιος,131,51
11,ΔΙΑΤΡΟΦΗ,Αύγουστος,130,55
11,ΔΙΑΤΡΟΦΗ,Σεπτέμβριος,130,83
11,ΔΙΑΤΡΟΦΗ,Οκτώβριος,133,53
11,ΔΙΑΤΡΟΦΗ,Νοέμβριος,133,8
11,ΔΙΑΤΡΟΦΗ,Δεκέμβριος,133,27
11,ΔΙΑΤΡΟΦΗ,ΕΤΗΣΙΟΣ,129,44
1211,ΚΑΦΕΣ,W%0,4,94
1211,ΚΑΦΕΣ,Ιανουάριος,134,10
1211,ΚΑΦΕΣ,Φεβρουάριος,137,17
1211,ΚΑΦΕΣ,Μάρτιος,139,94
1211,ΚΑΦΕΣ,Απρίλιος,140,81
1211,ΚΑΦΕΣ,Μάιος,142,60
1211,ΚΑΦΕΣ,Ιούνιος,141,40
1211,ΚΑΦΕΣ,Ιούλιος,142,42
1211,ΚΑΦΕΣ,Αύγουστος,144,25
1211,ΚΑΦΕΣ,Σεπτέμβριος,142,49
1211,ΚΑΦΕΣ,Οκτώβριος,145,22
1211,ΚΑΦΕΣ,Νοέμβριος,144,7
1211,ΚΑΦΕΣ,Δεκέμβριος,140,47
1211,ΚΑΦΕΣ,ΕΤΗΣΙΟΣ,141,24
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,W%0,0,42
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Ιανουάριος,119,40
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Φεβρουάριος,119,87
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Μάρτιος,120,22
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Απρίλιος,123,51
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Μάιος,123,6
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Ιούνιος,123,65
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Ιούλιος,123,22
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Αύγουστος,123,25
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Σεπτέμβριος,122,31
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Οκτώβριος,124,87
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Νοέμβριος,129,93
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,Δεκέμβριος,130,16
1212,ΤΣΑΪ-ΧΑΜΟΜΗΛΙ,ΕΤΗΣΙΟΣ,123,62
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,W%0,0,21
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Ιανουάριος,102,68
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Φεβρουάριος,101,92
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Μάρτιος,103,26
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Απρίλιος,105,89
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Μάιος,106,6
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Ιούνιος,105,1
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Ιούλιος,108,70
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Αύγουστος,111,32
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Σεπτέμβριος,107,36
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Οκτώβριος,113,55
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Νοέμβριος,113,54
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,Δεκέμβριος,110,64
1213,KAKAO ΚΑΙ ΣΟΚΟΛΑΤΑ ΣΕ ΣΚΟΝΗ,ΕΤΗΣΙΟΣ,107,5
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,W%0,5,57
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Ιανουάριος,131,3
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Φεβρουάριος,133,69
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Μάρτιος,136,18
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Απρίλιος,137,33
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Μάιος,138,85
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Ιούνιος,137,81
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Ιούλιος,138,84
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Αύγουστος,140,55
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Σεπτέμβριος,138,76
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Οκτώβριος,141,63
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Νοέμβριος,141,7
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,Δεκέμβριος,137,84
121,ΚΑΦΕΣ - ΚΑΚΑΟ - ΤΣΑΪ,ΕΤΗΣΙΟΣ,137,8
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,W%0,1,36
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Ιανουάριος,101,84
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Φεβρουάριος,102,40
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Μάρτιος,102,49
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Απρίλιος,104,25
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Μάιος,108,24
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Ιούνιος,109,52
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Ιούλιος,109,83
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Αύγουστος,109,80
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Σεπτέμβριος,108,75
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Οκτώβριος,109,62
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Νοέμβριος,110,36
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,Δεκέμβριος,110,64
1221,ΜΕΤΑΛΛΙΚΟ - ΑΝΘΡΑΚΟΥΧΟ ΝΕΡΟ,ΕΤΗΣΙΟΣ,107,31
1222,ΑΝΑΨΥΚΤΙΚΑ,W%0,3,27
1222,ΑΝΑΨΥΚΤΙΚΑ,Ιανουάριος,102,44
1222,ΑΝΑΨΥΚΤΙΚΑ,Φεβρουάριος,104,4
1222,ΑΝΑΨΥΚΤΙΚΑ,Μάρτιος,104,80
1222,ΑΝΑΨΥΚΤΙΚΑ,Απρίλιος,105,13
1222,ΑΝΑΨΥΚΤΙΚΑ,Μάιος,110,75
1222,ΑΝΑΨΥΚΤΙΚΑ,Ιούνιος,111,78
1222,ΑΝΑΨΥΚΤΙΚΑ,Ιούλιος,112,54
1222,ΑΝΑΨΥΚΤΙΚΑ,Αύγουστος,114,14
1222,ΑΝΑΨΥΚΤΙΚΑ,Σεπτέμβριος,114,50
1222,ΑΝΑΨΥΚΤΙΚΑ,Οκτώβριος,116,50
1222,ΑΝΑΨΥΚΤΙΚΑ,Νοέμβριος,117,82
1222,ΑΝΑΨΥΚΤΙΚΑ,Δεκέμβριος,118,17
1222,ΑΝΑΨΥΚΤΙΚΑ,ΕΤΗΣΙΟΣ,111,5
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,W%0,3,12
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Ιανουάριος,109,9
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Φεβρουάριος,108,99
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Μάρτιος,110,47
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Απρίλιος,111,14
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Μάιος,114,72
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Ιούνιος,114,38
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Ιούλιος,111,48
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Αύγουστος,115,31
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Σεπτέμβριος,115,93
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Οκτώβριος,117,80
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Νοέμβριος,120,67
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Δεκέμβριος,120,37
1223,ΧΥΜΟΙ ΦΡΟΥΤΩΝ,ΕΤΗΣΙΟΣ,114,2
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,W%0,7,75
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Ιανουάριος,104,63
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Φεβρουάριος,105,37
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Μάρτιος,106,29
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Απρίλιος,107,1
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Μάιος,111,53
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Ιούνιος,112,6
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Ιούλιος,111,31
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Αύγουστος,113,49
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Σεπτέμβριος,113,69
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Οκτώβριος,115,43
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Νοέμβριος,117,25
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,Δεκέμβριος,117,33
122,ΜΕΤΑΛΛΙΚΟ ΝΕΡΟ - ΑΝΑΨΥΚΤΙΚΑ - ΧΥΜΟΙ ΦΡΟΥΤΩΝ,ΕΤΗΣΙΟΣ,111,28
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),W%0,13,32
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Ιανουάριος,112,43
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Φεβρουάριος,113,84
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Μάρτιος,115,30
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Απρίλιος,116,16
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Μάιος,119,55
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Ιούνιος,119,52
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Ιούλιος,119,41
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Αύγουστος,121,38
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Σεπτέμβριος,120,88
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Οκτώβριος,123,0
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Νοέμβριος,123,94
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),Δεκέμβριος,122,85
12,ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ (ΜΗ ΣΕΡΒΙΡΙΖΟΜΕΝΑ),ΕΤΗΣΙΟΣ,119,2
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,W%0,203,27
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Ιανουάριος,123,0
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Φεβρουάριος,124,75
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Μάρτιος,125,2
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Απρίλιος,124,94
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Μάιος,127,48
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Ιούνιος,131,67
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Ιούλιος,130,81
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Αύγουστος,130,5
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Σεπτέμβριος,130,28
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Οκτώβριος,132,94
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Νοέμβριος,132,58
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,Δεκέμβριος,132,69
1,ΔΙΑΤΡΟΦΗ & ΜΗ ΑΛΚΟΟΛΟΥΧΑ ΠΟΤΑ,ΕΤΗΣΙΟΣ,128,85
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,W%0,4,71
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Ιανουάριος,105,36
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Φεβρουάριος,104,2
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Μάρτιος,104,95
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Απρίλιος,102,59
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Μάιος,107,70
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Ιούνιος,107,32
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Ιούλιος,108,5
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Αύγουστος,108,8
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Σεπτέμβριος,106,87
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Οκτώβριος,109,0
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Νοέμβριος,109,82
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,Δεκέμβριος,106,31
2111,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΚΑΙ ΛΙΚΕΡ,ΕΤΗΣΙΟΣ,106,67
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,W%0,4,71
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Ιανουάριος,105,36
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Φεβρουάριος,104,2
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Μάρτιος,104,95
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Απρίλιος,102,59
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Μάιος,107,70
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Ιούνιος,107,32
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Ιούλιος,108,5
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Αύγουστος,108,8
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Σεπτέμβριος,106,87
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Οκτώβριος,109,0
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Νοέμβριος,109,82
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,Δεκέμβριος,106,31
211,ΟΙΝΟΠΝΕΥΜΑΤΩΔΗ ΠΟΤΑ,ΕΤΗΣΙΟΣ,106,67
2121,ΚΡΑΣΙΑ ΑΠΟ ΣΤΑΦΥΛΙΑ,W%0,4,11
2121,ΚΡΑΣΙΑ ΑΠΟ ΣΤΑΦΥΛΙΑ,Ιανουάριος,106,40
2121,ΚΡΑΣΙΑ ΑΠΟ ΣΤΑΦΥΛΙΑ,Φεβρουάριος,105,57
2121,ΚΡΑΣΙΑ ΑΠΟ ΣΤΑΦΥΛΙΑ,Μάρτιος,111,32
2121,ΚΡΑΣΙΑ ΑΠΟ ΣΤΑΦΥΛΙΑ,Απρίλιος,110,42
2121,ΚΡΑΣΙΑ ΑΠΟ ΣΤΑΦΥΛΙΑ,Μάιος,109,71
2121,ΚΡΑΣΙΑ ΑΠΟ ΣΤΑΦΥΛΙΑ,Ιούνιος,111,79
2121,ΚΡΑΣΙΑ ΑΠΟ ΣΤΑΦΥΛΙΑ,Ιούλιος,115,23
2121,ΚΡΑΣΙΑ ΑΠΟ ΣΤΑΦΥΛΙΑ,Αύγουστος,113,35
2121,ΚΡΑΣΙΑ ΑΠΟ ΣΤΑΦΥΛΙΑ,Σεπτέμβριος,112,85
2121,ΚΡΑΣΙΑ ΑΠΟ ΣΤΑΦΥΛΙΑ,Οκτώβριος,112,3
2121,ΚΡΑΣΙΑ ΑΠΟ ΣΤΑΦΥΛΙΑ,Νοέμβριος,112,24
2121,ΚΡΑΣΙΑ ΑΠΟ ΣΤΑΦΥΛΙΑ,Δεκέμβριος,108,11
2121,ΚΡΑΣΙΑ ΑΠΟ ΣΤΑΦΥΛΙΑ,ΕΤΗΣΙΟΣ,110,75
212,ΚΡΑΣΙΑ,W%0,4,11
212,ΚΡΑΣΙΑ,Ιανουάριος,106,40
212,ΚΡΑΣΙΑ,Φεβρουάριος,105,57
212,ΚΡΑΣΙΑ,Μάρτιος,111,32
212,ΚΡΑΣΙΑ,Απρίλιος,110,42
212,ΚΡΑΣΙΑ,Μάιος,109,71
212,ΚΡΑΣΙΑ,Ιούνιος,111,79
212,ΚΡΑΣΙΑ,Ιούλιος,115,23
212,ΚΡΑΣΙΑ,Αύγουστος,113,35
