date,energy_mwh,fuel,percentage
2022-04-06 20:00:00,6232,ΛΙΓΝΙΤΗΣ,0.0592220923492126
2022-04-06 20:00:00,105231,ΣΥΝΟΛΟ,1.0
2022-04-06 20:00:00,7371,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0700458990221512
2022-04-07 20:00:00,20250,ΑΕΡΙΟ,0.215052621518006
2022-04-07 20:00:00,32799,ΑΠΕ,0.3483215275639051
2022-04-07 20:00:00,29642,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.3147945583721844
2022-04-07 20:00:00,4337,ΛΙΓΝΙΤΗΣ,0.0460584305937576
2022-04-07 20:00:00,94163,ΣΥΝΟΛΟ,1.0
2022-04-07 20:00:00,7135,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0757728619521468
2022-04-08 20:00:00,18798,ΑΕΡΙΟ,0.2124980217494517
2022-04-08 20:00:00,33659,ΑΠΕ,0.3804910583075219
2022-04-08 20:00:00,25060,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.2832854785105469
2022-04-08 20:00:00,3274,ΛΙΓΝΙΤΗΣ,0.0370102416856955
2022-04-08 20:00:00,88462,ΣΥΝΟΛΟ,1.0
2022-04-08 20:00:00,7671,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0867151997467839
2022-04-09 20:00:00,13093,ΑΕΡΙΟ,0.1532635669803811
2022-04-09 20:00:00,46135,ΑΠΕ,0.5400454183640024
2022-04-09 20:00:00,14431,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1689258791028702
2022-04-09 20:00:00,4275,ΛΙΓΝΙΤΗΣ,0.0500421407501053
2022-04-09 20:00:00,85428,ΣΥΝΟΛΟ,1.0
2022-04-09 20:00:00,7494,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0877229948026408
2022-04-10 20:00:00,18812,ΑΕΡΙΟ,0.2092756783215227
2022-04-10 20:00:00,35178,ΑΠΕ,0.3913406236441913
2022-04-10 20:00:00,15058,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1675139891646549
2022-04-10 20:00:00,8805,ΛΙΓΝΙΤΗΣ,0.0979519640453438
2022-04-10 20:00:00,89891,ΣΥΝΟΛΟ,1.0
2022-04-10 20:00:00,12038,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1339177448242872
2022-04-11 20:00:00,39054,ΑΕΡΙΟ,0.3945087581065519
2022-04-11 20:00:00,8312,ΑΠΕ,0.0839646847283673
2022-04-11 20:00:00,30120,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.3042608642948057
2022-04-11 20:00:00,8988,ΛΙΓΝΙΤΗΣ,0.0907933814170555
2022-04-11 20:00:00,98994,ΣΥΝΟΛΟ,1.0
2022-04-11 20:00:00,12520,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1264723114532193
2022-04-12 20:00:00,44075,ΑΕΡΙΟ,0.4402745035361809
2022-04-12 20:00:00,3272,ΑΠΕ,0.0326847005234346
2022-04-12 20:00:00,34088,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.3405122467734846
2022-04-12 20:00:00,8972,ΛΙΓΝΙΤΗΣ,0.0896232069365085
2022-04-12 20:00:00,100108,ΣΥΝΟΛΟ,1.0
2022-04-12 20:00:00,9701,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0969053422303911
2022-04-13 20:00:00,40375,ΑΕΡΙΟ,0.411226090322055
2022-04-13 20:00:00,7045,ΑΠΕ,0.0717544967509319
2022-04-13 20:00:00,32740,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.333462345440101
2022-04-13 20:00:00,8624,ΛΙΓΝΙΤΗΣ,0.0878368743761585
2022-04-13 20:00:00,98182,ΣΥΝΟΛΟ,1.0
2022-04-13 20:00:00,9398,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0957201931107535
2022-04-14 20:00:00,31794,ΑΕΡΙΟ,0.3289942052980132
2022-04-14 20:00:00,23590,ΑΠΕ,0.2441018211920529
2022-04-14 20:00:00,27203,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.2814879966887417
2022-04-14 20:00:00,4765,ΛΙΓΝΙΤΗΣ,0.0493067052980132
2022-04-14 20:00:00,96640,ΣΥΝΟΛΟ,1.0
2022-04-14 20:00:00,9288,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0961092715231788
2022-04-15 20:00:00,31680,ΑΕΡΙΟ,0.3166669998600587
2022-04-15 20:00:00,11287,ΑΠΕ,0.1128226145019092
2022-04-15 20:00:00,46057,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.4603766418104396
2022-04-15 20:00:00,4498,ΛΙΓΝΙΤΗΣ,0.0449611163311409
2022-04-15 20:00:00,100042,ΣΥΝΟΛΟ,1.0
2022-04-15 20:00:00,6520,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0651726274964514
2022-04-16 20:00:00,14304,ΑΕΡΙΟ,0.1318620537072374
2022-04-16 20:00:00,47731,ΑΠΕ,0.4400103247693059
2022-04-16 20:00:00,36006,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.3319228960977903
2022-04-16 20:00:00,4275,ΛΙΓΝΙΤΗΣ,0.0394092756989961
2022-04-16 20:00:00,108477,ΣΥΝΟΛΟ,1.0
2022-04-16 20:00:00,6161,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0567954497266701
2022-04-17 20:00:00,36647,ΑΕΡΙΟ,0.3003286265704006
2022-04-17 20:00:00,38562,ΑΠΕ,0.3160223892217041
2022-04-17 20:00:00,31816,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.260737729772256
2022-04-17 20:00:00,4514,ΛΙΓΝΙΤΗΣ,0.0369930259049523
2022-04-17 20:00:00,122023,ΣΥΝΟΛΟ,1.0
2022-04-17 20:00:00,10484,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0859182285306868
2022-04-18 20:00:00,47750,ΑΕΡΙΟ,0.4075588293032664
2022-04-18 20:00:00,14639,ΑΠΕ,0.1249477215114244
2022-04-18 20:00:00,40012,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.341512960797535
2022-04-18 20:00:00,4596,ΛΙΓΝΙΤΗΣ,0.0392280707744044
2022-04-18 20:00:00,117161,ΣΥΝΟΛΟ,1.0
2022-04-18 20:00:00,10164,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0867524176133696
2022-04-19 20:00:00,37822,ΑΕΡΙΟ,0.360604471564094
2022-04-19 20:00:00,27559,ΑΠΕ,0.2627544453449015
2022-04-19 20:00:00,25954,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.2474519712065595
2022-04-19 20:00:00,4498,ΛΙΓΝΙΤΗΣ,0.0428850645945559
2022-04-19 20:00:00,104885,ΣΥΝΟΛΟ,1.0
2022-04-19 20:00:00,9052,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0863040472898889
2022-04-20 20:00:00,45276,ΑΕΡΙΟ,0.4345147266288544
2022-04-20 20:00:00,12255,ΑΠΕ,0.1176114933924509
2022-04-20 20:00:00,34016,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.3264522692156354
2022-04-20 20:00:00,4662,ΛΙΓΝΙΤΗΣ,0.0447413122966631
2022-04-20 20:00:00,104199,ΣΥΝΟΛΟ,1.0
2022-04-20 20:00:00,7990,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.076680198466396
2022-04-21 20:00:00,20199,ΑΕΡΙΟ,0.2480169936887601
2022-04-21 20:00:00,33404,ΑΠΕ,0.4101569214901402
2022-04-21 20:00:00,18904,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.2321161071682915
2022-04-21 20:00:00,4452,ΛΙΓΝΙΤΗΣ,0.0546646693352324
2022-04-21 20:00:00,81442,ΣΥΝΟΛΟ,1.0
2022-04-21 20:00:00,4483,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0550453083175756
2022-04-22 20:00:00,23917,ΑΕΡΙΟ,0.2831318882956684
2022-04-22 20:00:00,16705,ΑΠΕ,0.1977554958389071
2022-04-22 20:00:00,32851,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.3888934925952671
2022-04-22 20:00:00,4405,ΛΙΓΝΙΤΗΣ,0.0521468398186402
2022-04-22 20:00:00,84473,ΣΥΝΟΛΟ,1.0
2022-04-22 20:00:00,6595,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.078072283451517
2022-04-23 20:00:00,19334,ΑΕΡΙΟ,0.2866632070576025
2022-04-23 20:00:00,5674,ΑΠΕ,0.0841278078434279
2022-04-23 20:00:00,29986,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.4445993031358885
2022-04-23 20:00:00,4750,ΛΙΓΝΙΤΗΣ,0.070427755949292
2022-04-23 20:00:00,67445,ΣΥΝΟΛΟ,1.0
2022-04-23 20:00:00,7701,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.114181926013789
2022-04-24 20:00:00,26223,ΑΕΡΙΟ,0.388270307086381
2022-04-24 20:00:00,17276,ΑΠΕ,0.2557967366519589
2022-04-24 20:00:00,13636,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.2019011519440907
2022-04-24 20:00:00,4873,ΛΙΓΝΙΤΗΣ,0.0721519737036927
2022-04-24 20:00:00,67538,ΣΥΝΟΛΟ,1.0
2022-04-24 20:00:00,5530,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0818798306138766
2022-04-25 20:00:00,29972,ΑΕΡΙΟ,0.355173190183322
2022-04-25 20:00:00,11573,ΑΠΕ,0.1371419768447746
2022-04-25 20:00:00,30991,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.3672485098415632
2022-04-25 20:00:00,6236,ΛΙΓΝΙΤΗΣ,0.0738976382618175
2022-04-25 20:00:00,84387,ΣΥΝΟΛΟ,1.0
2022-04-25 20:00:00,5615,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0665386848685224
2022-04-26 20:00:00,32769,ΑΕΡΙΟ,0.3520898248630063
2022-04-26 20:00:00,8064,ΑΠΕ,0.0866444611582679
2022-04-26 20:00:00,36733,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.394681422585151
2022-04-26 20:00:00,8292,ΛΙΓΝΙΤΗΣ,0.0890942301493499
2022-04-26 20:00:00,93070,ΣΥΝΟΛΟ,1.0
2022-04-26 20:00:00,7212,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0774900612442247
2022-04-27 20:00:00,25882,ΑΕΡΙΟ,0.2773764869788875
2022-04-27 20:00:00,17836,ΑΠΕ,0.1911477869467366
2022-04-27 20:00:00,33287,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.3567356124745472
2022-04-27 20:00:00,8175,ΛΙΓΝΙΤΗΣ,0.0876111885114135
2022-04-27 20:00:00,93310,ΣΥΝΟΛΟ,1.0
2022-04-27 20:00:00,8130,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0871289250884149
2022-04-28 20:00:00,19958,ΑΕΡΙΟ,0.2032631278771336
2022-04-28 20:00:00,52332,ΑΠΕ,0.5329775532651648
2022-04-28 20:00:00,15122,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.154010673402045
2022-04-28 20:00:00,5335,ΛΙΓΝΙΤΗΣ,0.0543345418992137
2022-04-28 20:00:00,98188,ΣΥΝΟΛΟ,1.0
2022-04-28 20:00:00,5441,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0554141035564427
2022-04-29 20:00:00,19993,ΑΕΡΙΟ,0.2145885433996286
2022-04-29 20:00:00,44753,ΑΠΕ,0.4803421738990436
2022-04-29 20:00:00,17776,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1907930749498223
2022-04-29 20:00:00,4707,ΛΙΓΝΙΤΗΣ,0.050521096072728
2022-04-29 20:00:00,93169,ΣΥΝΟΛΟ,1.0
2022-04-29 20:00:00,5940,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0637551116787772
2022-04-30 20:00:00,21618,ΑΕΡΙΟ,0.2529130984135898
2022-04-30 20:00:00,31281,ΑΠΕ,0.3659623754036221
2022-04-30 20:00:00,20743,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.2426763067995694
2022-04-30 20:00:00,4397,ΛΙΓΝΙΤΗΣ,0.051441340259254
2022-04-30 20:00:00,85476,ΣΥΝΟΛΟ,1.0
2022-04-30 20:00:00,7437,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0870068791239646
2022-05-01 20:00:00,25768,ΑΕΡΙΟ,0.2719061286510214
2022-05-01 20:00:00,35057,ΑΠΕ,0.3699244470707412
2022-05-01 20:00:00,19419,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.2049109404018234
2022-05-01 20:00:00,4498,ΛΙΓΝΙΤΗΣ,0.0474632787438797
2022-05-01 20:00:00,94768,ΣΥΝΟΛΟ,1.0
2022-05-01 20:00:00,10026,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1057952051325342
2022-05-02 20:00:00,34695,ΑΕΡΙΟ,0.3448121645796064
2022-05-02 20:00:00,17403,ΑΠΕ,0.1729576624925462
2022-05-02 20:00:00,33459,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.3325283243887895
2022-05-02 20:00:00,4877,ΛΙΓΝΙΤΗΣ,0.0484694891671635
2022-05-02 20:00:00,100620,ΣΥΝΟΛΟ,1.0
2022-05-02 20:00:00,10186,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1012323593718942
2022-05-03 20:00:00,40958,ΑΕΡΙΟ,0.404659342396459
2022-05-03 20:00:00,8762,ΑΠΕ,0.0865673411318368
2022-05-03 20:00:00,28663,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.2831864527347455
2022-05-03 20:00:00,7985,ΛΙΓΝΙΤΗΣ,0.0788906892190958
2022-05-03 20:00:00,101216,ΣΥΝΟΛΟ,1.0
2022-05-03 20:00:00,14848,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1466961745178628
2022-05-04 20:00:00,53394,ΑΕΡΙΟ,0.5533802481163266
2022-05-04 20:00:00,3162,ΑΠΕ,0.0327712541585913
2022-05-04 20:00:00,17878,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1852892099453812
2022-05-04 20:00:00,10823,ΛΙΓΝΙΤΗΣ,0.1121705514732554
2022-05-04 20:00:00,96487,ΣΥΝΟΛΟ,1.0
2022-05-04 20:00:00,11230,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1163887363064454
2022-05-05 20:00:00,46913,ΑΕΡΙΟ,0.4593144501992422
2022-05-05 20:00:00,18357,ΑΠΕ,0.1797291872680811
2022-05-05 20:00:00,13254,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1297668817372744
2022-05-05 20:00:00,11188,ΛΙΓΝΙΤΗΣ,0.1095391483987193
2022-05-05 20:00:00,102137,ΣΥΝΟΛΟ,1.0
2022-05-05 20:00:00,12425,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1216503323966828
2022-05-06 20:00:00,26146,ΑΕΡΙΟ,0.297090004204211
2022-05-06 20:00:00,41595,ΑΠΕ,0.4726328587498721
2022-05-06 20:00:00,3426,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.0389287215789653
2022-05-06 20:00:00,9740,ΛΙΓΝΙΤΗΣ,0.1106730146465622
2022-05-06 20:00:00,88007,ΣΥΝΟΛΟ,1.0
2022-05-06 20:00:00,7100,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0806754008203892
2022-05-07 20:00:00,25906,ΑΕΡΙΟ,0.2956192301986694
2022-05-07 20:00:00,29179,ΑΠΕ,0.3329681740896694
2022-05-07 20:00:00,19903,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.2271176383325916
2022-05-07 20:00:00,4678,ΛΙΓΝΙΤΗΣ,0.0533817169331188
2022-05-07 20:00:00,87633,ΣΥΝΟΛΟ,1.0
2022-05-07 20:00:00,7967,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0909132404459507
2022-05-08 20:00:00,34071,ΑΕΡΙΟ,0.375744408663814
2022-05-08 20:00:00,31953,ΑΠΕ,0.3523865190348052
2022-05-08 20:00:00,12160,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1341038422515329
2022-05-08 20:00:00,5065,ΛΙΓΝΙΤΗΣ,0.0558582204773038
2022-05-08 20:00:00,90676,ΣΥΝΟΛΟ,1.0
2022-05-08 20:00:00,7427,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.081907009572544
2022-05-09 20:00:00,31356,ΑΕΡΙΟ,0.3310877874685869
2022-05-09 20:00:00,33312,ΑΠΕ,0.3517411779612696
2022-05-09 20:00:00,12652,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.133592380630583
2022-05-09 20:00:00,6689,ΛΙΓΝΙΤΗΣ,0.0706291048085654
2022-05-09 20:00:00,94706,ΣΥΝΟΛΟ,1.0
2022-05-09 20:00:00,10697,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1129495491309948
2022-05-10 20:00:00,45424,ΑΕΡΙΟ,0.4697560420695575
2022-05-10 20:00:00,19721,ΑΠΕ,0.2039463478701511
2022-05-10 20:00:00,8570,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.0886273617588963
2022-05-10 20:00:00,10618,ΛΙΓΝΙΤΗΣ,0.1098069226553047
2022-05-10 20:00:00,96697,ΣΥΝΟΛΟ,1.0
2022-05-10 20:00:00,12364,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1278633256460903
2022-05-11 20:00:00,45044,ΑΕΡΙΟ,0.457123140311352
2022-05-11 20:00:00,4815,ΑΠΕ,0.0488643974913231
2022-05-11 20:00:00,26976,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.2737624063812945
2022-05-11 20:00:00,9901,ΛΙΓΝΙΤΗΣ,0.100479003024214
2022-05-11 20:00:00,98538,ΣΥΝΟΛΟ,1.0
2022-05-11 20:00:00,11802,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1197710527918163
2022-05-12 20:00:00,57669,ΑΕΡΙΟ,0.5743867092957241
2022-05-12 20:00:00,4221,ΑΠΕ,0.0420414139301401
2022-05-12 20:00:00,17616,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1754564197567753
2022-05-12 20:00:00,9732,ΛΙΓΝΙΤΗΣ,0.096931305465085
2022-05-12 20:00:00,100401,ΣΥΝΟΛΟ,1.0
2022-05-12 20:00:00,11163,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1111841515522753
2022-05-13 20:00:00,45538,ΑΕΡΙΟ,0.4815574637282687
2022-05-13 20:00:00,6376,ΑΠΕ,0.0674252358191278
2022-05-13 20:00:00,28584,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.3022714775178715
2022-05-13 20:00:00,5047,ΛΙΓΝΙΤΗΣ,0.0533712617909563
2022-05-13 20:00:00,94564,ΣΥΝΟΛΟ,1.0
2022-05-13 20:00:00,9019,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0953745611437756
2022-05-14 20:00:00,34116,ΑΕΡΙΟ,0.3977336317851147
2022-05-14 20:00:00,6443,ΑΠΕ,0.075114251072561
2022-05-14 20:00:00,32627,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.3803744637194553
2022-05-14 20:00:00,4677,ΛΙΓΝΙΤΗΣ,0.0545257414661443
2022-05-14 20:00:00,85776,ΣΥΝΟΛΟ,1.0
2022-05-14 20:00:00,7913,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0922519119567245
2022-05-15 20:00:00,54085,ΑΕΡΙΟ,0.5434640621388881
2022-05-15 20:00:00,3606,ΑΠΕ,0.0362342869200856
2022-05-15 20:00:00,26025,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.2615078527718325
2022-05-15 20:00:00,5572,ΛΙΓΝΙΤΗΣ,0.0559893085742421
2022-05-15 20:00:00,99519,ΣΥΝΟΛΟ,1.0
2022-05-15 20:00:00,10231,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1028044895949517
2022-05-16 20:00:00,59070,ΑΕΡΙΟ,0.5721674948420655
2022-05-16 20:00:00,4403,ΑΠΕ,0.0426486114743459
2022-05-16 20:00:00,19838,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1921560650529354
2022-05-16 20:00:00,8673,ΛΙΓΝΙΤΗΣ,0.0840089501060645
2022-05-16 20:00:00,103239,ΣΥΝΟΛΟ,1.0
2022-05-16 20:00:00,11255,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1090188785245885
2022-05-17 20:00:00,49293,ΑΕΡΙΟ,0.4820265592302126
2022-05-17 20:00:00,18074,ΑΠΕ,0.176742093837398
2022-05-17 20:00:00,15347,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.1500752967866852
2022-05-17 20:00:00,12047,ΛΙΓΝΙΤΗΣ,0.1178052453501789
2022-05-17 20:00:00,102262,ΣΥΝΟΛΟ,1.0
2022-05-17 20:00:00,7501,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.0733508047955252
2022-05-18 20:00:00,27362,ΑΕΡΙΟ,0.306165379881392
2022-05-18 20:00:00,60254,ΑΠΕ,0.6742083473201298
2022-05-18 20:00:00,-12493,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),-0.1397896385811793
2022-05-18 20:00:00,5123,ΛΙΓΝΙΤΗΣ,0.0573234866286225
2022-05-18 20:00:00,89370,ΣΥΝΟΛΟ,1.0
2022-05-18 20:00:00,9124,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.102092424751035
2022-05-19 20:00:00,23187,ΑΕΡΙΟ,0.2602765866690613
2022-05-19 20:00:00,51382,ΑΠΕ,0.5767685158161776
2022-05-19 20:00:00,53,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.0005949307410816
2022-05-19 20:00:00,5522,ΛΙΓΝΙΤΗΣ,0.0619850481557147
2022-05-19 20:00:00,89086,ΣΥΝΟΛΟ,1.0
2022-05-19 20:00:00,8942,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1003749186179646
2022-05-20 20:00:00,34636,ΑΕΡΙΟ,0.3921781763420406
2022-05-20 20:00:00,19649,ΑΠΕ,0.2224826477348641
2022-05-20 20:00:00,19729,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.2233884756049231
2022-05-20 20:00:00,5204,ΛΙΓΝΙΤΗΣ,0.0589241029473374
2022-05-20 20:00:00,88317,ΣΥΝΟΛΟ,1.0
2022-05-20 20:00:00,9099,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1030265973708346
2022-05-21 20:00:00,32109,ΑΕΡΙΟ,0.3719203549048452
2022-05-21 20:00:00,9426,ΑΠΕ,0.1091818887331611
2022-05-21 20:00:00,31258,ΚΑΘΑΡΕΣ ΕΙΣΑΓΩΓΕΣ (ΕΙΣΑΓΩΓΕΣ-ΕΞΑΓΩΓΕΣ),0.3620631739890887
2022-05-21 20:00:00,4707,ΛΙΓΝΙΤΗΣ,0.0545214460287491
2022-05-21 20:00:00,86333,ΣΥΝΟΛΟ,1.0
2022-05-21 20:00:00,8833,ΥΔΡΟΗΛΕΚΤΡΙΚΑ,0.1023131363441557
2022-05-22 20:00:00,50548,ΑΕΡΙΟ,0.5043200638531378
