Κωδικός,Προϊόν,W%-Μήνας-Ετήσιο,ΔΤΚ,
7321,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΛΕΩΦΟΡΕΙΑ ΚΑΙ ΠΟΥΛΜΑΝ,Φεβρουάριος,94,42
7321,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΛΕΩΦΟΡΕΙΑ ΚΑΙ ΠΟΥΛΜΑΝ,Μάρτιος,94,42
7321,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΛΕΩΦΟΡΕΙΑ ΚΑΙ ΠΟΥΛΜΑΝ,Απρίλιος,94,42
7321,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΛΕΩΦΟΡΕΙΑ ΚΑΙ ΠΟΥΛΜΑΝ,Μάιος,94,42
7321,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΛΕΩΦΟΡΕΙΑ ΚΑΙ ΠΟΥΛΜΑΝ,Ιούνιος,94,42
7321,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΛΕΩΦΟΡΕΙΑ ΚΑΙ ΠΟΥΛΜΑΝ,Ιούλιος,94,42
7321,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΛΕΩΦΟΡΕΙΑ ΚΑΙ ΠΟΥΛΜΑΝ,Αύγουστος,94,42
7321,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΛΕΩΦΟΡΕΙΑ ΚΑΙ ΠΟΥΛΜΑΝ,Σεπτέμβριος,94,42
7321,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΛΕΩΦΟΡΕΙΑ ΚΑΙ ΠΟΥΛΜΑΝ,Οκτώβριος,94,42
7321,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΛΕΩΦΟΡΕΙΑ ΚΑΙ ΠΟΥΛΜΑΝ,Νοέμβριος,94,42
7321,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΛΕΩΦΟΡΕΙΑ ΚΑΙ ΠΟΥΛΜΑΝ,Δεκέμβριος,94,42
7321,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΛΕΩΦΟΡΕΙΑ ΚΑΙ ΠΟΥΛΜΑΝ,ΕΤΗΣΙΟΣ,94,42
7322,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΤΑΞΙ,W%0,5,89
7322,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΤΑΞΙ,Ιανουάριος,96,48
7322,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΤΑΞΙ,Φεβρουάριος,96,48
7322,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΤΑΞΙ,Μάρτιος,96,48
7322,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΤΑΞΙ,Απρίλιος,96,48
7322,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΤΑΞΙ,Μάιος,96,48
7322,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΤΑΞΙ,Ιούνιος,96,48
7322,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΤΑΞΙ,Ιούλιος,96,48
7322,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΤΑΞΙ,Αύγουστος,96,48
7322,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΤΑΞΙ,Σεπτέμβριος,96,48
7322,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΤΑΞΙ,Οκτώβριος,96,48
7322,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΤΑΞΙ,Νοέμβριος,96,48
7322,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΤΑΞΙ,Δεκέμβριος,96,48
7322,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΤΑΞΙ,ΕΤΗΣΙΟΣ,96,48
732,ΟΔΙΚΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,W%0,11,43
732,ΟΔΙΚΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Ιανουάριος,95,20
732,ΟΔΙΚΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Φεβρουάριος,95,20
732,ΟΔΙΚΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Μάρτιος,95,20
732,ΟΔΙΚΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Απρίλιος,95,20
732,ΟΔΙΚΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Μάιος,95,20
732,ΟΔΙΚΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Ιούνιος,95,20
732,ΟΔΙΚΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Ιούλιος,95,20
732,ΟΔΙΚΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Αύγουστος,95,20
732,ΟΔΙΚΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Σεπτέμβριος,95,20
732,ΟΔΙΚΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Οκτώβριος,95,20
732,ΟΔΙΚΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Νοέμβριος,95,20
732,ΟΔΙΚΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Δεκέμβριος,95,20
732,ΟΔΙΚΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,ΕΤΗΣΙΟΣ,95,2
7331,ΠΤΗΣΕΙΣ ΕΣΩΤΕΡΙΚΟΥ,W%0,1,53
7331,ΠΤΗΣΕΙΣ ΕΣΩΤΕΡΙΚΟΥ,Ιανουάριος,142,22
7331,ΠΤΗΣΕΙΣ ΕΣΩΤΕΡΙΚΟΥ,Φεβρουάριος,146,4
7331,ΠΤΗΣΕΙΣ ΕΣΩΤΕΡΙΚΟΥ,Μάρτιος,179,77
7331,ΠΤΗΣΕΙΣ ΕΣΩΤΕΡΙΚΟΥ,Απρίλιος,174,12
7331,ΠΤΗΣΕΙΣ ΕΣΩΤΕΡΙΚΟΥ,Μάιος,172,50
7331,ΠΤΗΣΕΙΣ ΕΣΩΤΕΡΙΚΟΥ,Ιούνιος,214,54
7331,ΠΤΗΣΕΙΣ ΕΣΩΤΕΡΙΚΟΥ,Ιούλιος,217,18
7331,ΠΤΗΣΕΙΣ ΕΣΩΤΕΡΙΚΟΥ,Αύγουστος,158,21
7331,ΠΤΗΣΕΙΣ ΕΣΩΤΕΡΙΚΟΥ,Σεπτέμβριος,164,7
7331,ΠΤΗΣΕΙΣ ΕΣΩΤΕΡΙΚΟΥ,Οκτώβριος,172,9
7331,ΠΤΗΣΕΙΣ ΕΣΩΤΕΡΙΚΟΥ,Νοέμβριος,180,18
7331,ΠΤΗΣΕΙΣ ΕΣΩΤΕΡΙΚΟΥ,Δεκέμβριος,163,60
7331,ΠΤΗΣΕΙΣ ΕΣΩΤΕΡΙΚΟΥ,ΕΤΗΣΙΟΣ,173,71
7332,ΠΤΗΣΕΙΣ ΕΞΩΤΕΡΙΚΟΥ,W%0,2,91
7332,ΠΤΗΣΕΙΣ ΕΞΩΤΕΡΙΚΟΥ,Ιανουάριος,112,83
7332,ΠΤΗΣΕΙΣ ΕΞΩΤΕΡΙΚΟΥ,Φεβρουάριος,124,51
7332,ΠΤΗΣΕΙΣ ΕΞΩΤΕΡΙΚΟΥ,Μάρτιος,143,25
7332,ΠΤΗΣΕΙΣ ΕΞΩΤΕΡΙΚΟΥ,Απρίλιος,148,66
7332,ΠΤΗΣΕΙΣ ΕΞΩΤΕΡΙΚΟΥ,Μάιος,165,78
7332,ΠΤΗΣΕΙΣ ΕΞΩΤΕΡΙΚΟΥ,Ιούνιος,179,47
7332,ΠΤΗΣΕΙΣ ΕΞΩΤΕΡΙΚΟΥ,Ιούλιος,150,25
7332,ΠΤΗΣΕΙΣ ΕΞΩΤΕΡΙΚΟΥ,Αύγουστος,138,13
7332,ΠΤΗΣΕΙΣ ΕΞΩΤΕΡΙΚΟΥ,Σεπτέμβριος,139,74
7332,ΠΤΗΣΕΙΣ ΕΞΩΤΕΡΙΚΟΥ,Οκτώβριος,181,59
7332,ΠΤΗΣΕΙΣ ΕΞΩΤΕΡΙΚΟΥ,Νοέμβριος,152,63
7332,ΠΤΗΣΕΙΣ ΕΞΩΤΕΡΙΚΟΥ,Δεκέμβριος,139,73
7332,ΠΤΗΣΕΙΣ ΕΞΩΤΕΡΙΚΟΥ,ΕΤΗΣΙΟΣ,148,5
733,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΑΕΡΟΠΛΑΝΟ,W%0,4,44
733,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΑΕΡΟΠΛΑΝΟ,Ιανουάριος,116,38
733,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΑΕΡΟΠΛΑΝΟ,Φεβρουάριος,125,33
733,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΑΕΡΟΠΛΑΝΟ,Μάρτιος,147,53
733,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΑΕΡΟΠΛΑΝΟ,Απρίλιος,149,58
733,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΑΕΡΟΠΛΑΝΟ,Μάιος,160,64
733,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΑΕΡΟΠΛΑΝΟ,Ιούνιος,181,80
733,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΑΕΡΟΠΛΑΝΟ,Ιούλιος,162,87
733,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΑΕΡΟΠΛΑΝΟ,Αύγουστος,137,96
733,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΑΕΡΟΠΛΑΝΟ,Σεπτέμβριος,140,71
733,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΑΕΡΟΠΛΑΝΟ,Οκτώβριος,171,18
733,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΑΕΡΟΠΛΑΝΟ,Νοέμβριος,153,97
733,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΑΕΡΟΠΛΑΝΟ,Δεκέμβριος,140,57
733,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΑΕΡΟΠΛΑΝΟ,ΕΤΗΣΙΟΣ,149,4
7342,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΠΛΟΙΟ ΣΕ ΔΙΑΔΡΟΜΕΣ ΕΣΩΤΕΡΙΚΟΥ,W%0,6,69
7342,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΠΛΟΙΟ ΣΕ ΔΙΑΔΡΟΜΕΣ ΕΣΩΤΕΡΙΚΟΥ,Ιανουάριος,95,81
7342,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΠΛΟΙΟ ΣΕ ΔΙΑΔΡΟΜΕΣ ΕΣΩΤΕΡΙΚΟΥ,Φεβρουάριος,95,81
7342,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΠΛΟΙΟ ΣΕ ΔΙΑΔΡΟΜΕΣ ΕΣΩΤΕΡΙΚΟΥ,Μάρτιος,95,81
7342,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΠΛΟΙΟ ΣΕ ΔΙΑΔΡΟΜΕΣ ΕΣΩΤΕΡΙΚΟΥ,Απρίλιος,95,81
7342,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΠΛΟΙΟ ΣΕ ΔΙΑΔΡΟΜΕΣ ΕΣΩΤΕΡΙΚΟΥ,Μάιος,95,81
7342,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΠΛΟΙΟ ΣΕ ΔΙΑΔΡΟΜΕΣ ΕΣΩΤΕΡΙΚΟΥ,Ιούνιος,98,96
7342,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΠΛΟΙΟ ΣΕ ΔΙΑΔΡΟΜΕΣ ΕΣΩΤΕΡΙΚΟΥ,Ιούλιος,98,96
7342,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΠΛΟΙΟ ΣΕ ΔΙΑΔΡΟΜΕΣ ΕΣΩΤΕΡΙΚΟΥ,Αύγουστος,98,96
7342,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΠΛΟΙΟ ΣΕ ΔΙΑΔΡΟΜΕΣ ΕΣΩΤΕΡΙΚΟΥ,Σεπτέμβριος,98,96
7342,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΠΛΟΙΟ ΣΕ ΔΙΑΔΡΟΜΕΣ ΕΣΩΤΕΡΙΚΟΥ,Οκτώβριος,98,96
7342,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΠΛΟΙΟ ΣΕ ΔΙΑΔΡΟΜΕΣ ΕΣΩΤΕΡΙΚΟΥ,Νοέμβριος,98,96
7342,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΠΛΟΙΟ ΣΕ ΔΙΑΔΡΟΜΕΣ ΕΣΩΤΕΡΙΚΟΥ,Δεκέμβριος,98,96
7342,ΜΕΤΑΦΟΡΑ ΕΠΙΒΑΤΩΝ ΜΕ ΠΛΟΙΟ ΣΕ ΔΙΑΔΡΟΜΕΣ ΕΣΩΤΕΡΙΚΟΥ,ΕΤΗΣΙΟΣ,97,65
734,ΘΑΛΑΣΣΙΕΣ ΚΑΙ ΠΛΩΤΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,W%0,6,69
734,ΘΑΛΑΣΣΙΕΣ ΚΑΙ ΠΛΩΤΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Ιανουάριος,95,81
734,ΘΑΛΑΣΣΙΕΣ ΚΑΙ ΠΛΩΤΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Φεβρουάριος,95,81
734,ΘΑΛΑΣΣΙΕΣ ΚΑΙ ΠΛΩΤΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Μάρτιος,95,81
734,ΘΑΛΑΣΣΙΕΣ ΚΑΙ ΠΛΩΤΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Απρίλιος,95,81
734,ΘΑΛΑΣΣΙΕΣ ΚΑΙ ΠΛΩΤΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Μάιος,95,81
734,ΘΑΛΑΣΣΙΕΣ ΚΑΙ ΠΛΩΤΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Ιούνιος,98,96
734,ΘΑΛΑΣΣΙΕΣ ΚΑΙ ΠΛΩΤΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Ιούλιος,98,96
734,ΘΑΛΑΣΣΙΕΣ ΚΑΙ ΠΛΩΤΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Αύγουστος,98,96
734,ΘΑΛΑΣΣΙΕΣ ΚΑΙ ΠΛΩΤΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Σεπτέμβριος,98,96
734,ΘΑΛΑΣΣΙΕΣ ΚΑΙ ΠΛΩΤΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Οκτώβριος,98,96
734,ΘΑΛΑΣΣΙΕΣ ΚΑΙ ΠΛΩΤΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Νοέμβριος,98,96
734,ΘΑΛΑΣΣΙΕΣ ΚΑΙ ΠΛΩΤΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Δεκέμβριος,98,96
734,ΘΑΛΑΣΣΙΕΣ ΚΑΙ ΠΛΩΤΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,ΕΤΗΣΙΟΣ,97,65
735,ΣΥΝΔΥΑΣΜΕΝΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,W%0,8,57
735,ΣΥΝΔΥΑΣΜΕΝΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Ιανουάριος,84,33
735,ΣΥΝΔΥΑΣΜΕΝΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Φεβρουάριος,84,33
735,ΣΥΝΔΥΑΣΜΕΝΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Μάρτιος,84,33
735,ΣΥΝΔΥΑΣΜΕΝΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Απρίλιος,84,33
735,ΣΥΝΔΥΑΣΜΕΝΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Μάιος,84,33
735,ΣΥΝΔΥΑΣΜΕΝΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Ιούνιος,84,33
735,ΣΥΝΔΥΑΣΜΕΝΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Ιούλιος,84,33
735,ΣΥΝΔΥΑΣΜΕΝΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Αύγουστος,84,33
735,ΣΥΝΔΥΑΣΜΕΝΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Σεπτέμβριος,84,33
735,ΣΥΝΔΥΑΣΜΕΝΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Οκτώβριος,84,33
735,ΣΥΝΔΥΑΣΜΕΝΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Νοέμβριος,84,33
735,ΣΥΝΔΥΑΣΜΕΝΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,Δεκέμβριος,84,33
735,ΣΥΝΔΥΑΣΜΕΝΕΣ ΜΕΤΑΦΟΡΕΣ ΕΠΙΒΑΤΩΝ,ΕΤΗΣΙΟΣ,84,33
7362,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΚΑΙ ΑΠΟΘΗΚΕΥΣΗΣ,W%0,32,52
7362,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΚΑΙ ΑΠΟΘΗΚΕΥΣΗΣ,Ιανουάριος,100,85
7362,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΚΑΙ ΑΠΟΘΗΚΕΥΣΗΣ,Φεβρουάριος,100,85
7362,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΚΑΙ ΑΠΟΘΗΚΕΥΣΗΣ,Μάρτιος,100,85
7362,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΚΑΙ ΑΠΟΘΗΚΕΥΣΗΣ,Απρίλιος,100,85
7362,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΚΑΙ ΑΠΟΘΗΚΕΥΣΗΣ,Μάιος,100,85
7362,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΚΑΙ ΑΠΟΘΗΚΕΥΣΗΣ,Ιούνιος,100,85
7362,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΚΑΙ ΑΠΟΘΗΚΕΥΣΗΣ,Ιούλιος,100,85
7362,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΚΑΙ ΑΠΟΘΗΚΕΥΣΗΣ,Αύγουστος,100,85
7362,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΚΑΙ ΑΠΟΘΗΚΕΥΣΗΣ,Σεπτέμβριος,100,85
7362,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΚΑΙ ΑΠΟΘΗΚΕΥΣΗΣ,Οκτώβριος,100,85
7362,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΚΑΙ ΑΠΟΘΗΚΕΥΣΗΣ,Νοέμβριος,100,85
7362,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΚΑΙ ΑΠΟΘΗΚΕΥΣΗΣ,Δεκέμβριος,100,85
7362,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΚΑΙ ΑΠΟΘΗΚΕΥΣΗΣ,ΕΤΗΣΙΟΣ,100,85
736,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΑΤΟΜΩΝ ΚΑΙ ΑΓΑΘΩΝ,W%0,32,52
736,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΑΤΟΜΩΝ ΚΑΙ ΑΓΑΘΩΝ,Ιανουάριος,100,85
736,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΑΤΟΜΩΝ ΚΑΙ ΑΓΑΘΩΝ,Φεβρουάριος,100,85
736,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΑΤΟΜΩΝ ΚΑΙ ΑΓΑΘΩΝ,Μάρτιος,100,85
736,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΑΤΟΜΩΝ ΚΑΙ ΑΓΑΘΩΝ,Απρίλιος,100,85
736,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΑΤΟΜΩΝ ΚΑΙ ΑΓΑΘΩΝ,Μάιος,100,85
736,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΑΤΟΜΩΝ ΚΑΙ ΑΓΑΘΩΝ,Ιούνιος,100,85
736,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΑΤΟΜΩΝ ΚΑΙ ΑΓΑΘΩΝ,Ιούλιος,100,85
736,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΑΤΟΜΩΝ ΚΑΙ ΑΓΑΘΩΝ,Αύγουστος,100,85
736,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΑΤΟΜΩΝ ΚΑΙ ΑΓΑΘΩΝ,Σεπτέμβριος,100,85
736,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΑΤΟΜΩΝ ΚΑΙ ΑΓΑΘΩΝ,Οκτώβριος,100,85
736,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΑΤΟΜΩΝ ΚΑΙ ΑΓΑΘΩΝ,Νοέμβριος,100,85
736,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΑΤΟΜΩΝ ΚΑΙ ΑΓΑΘΩΝ,Δεκέμβριος,100,85
736,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΑΣ ΑΤΟΜΩΝ ΚΑΙ ΑΓΑΘΩΝ,ΕΤΗΣΙΟΣ,100,85
73,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΩΝ,W%0,66,37
73,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΩΝ,Ιανουάριος,102,47
73,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΩΝ,Φεβρουάριος,102,99
73,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΩΝ,Μάρτιος,104,27
73,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΩΝ,Απρίλιος,104,39
73,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΩΝ,Μάιος,105,4
73,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΩΝ,Ιούνιος,106,61
73,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΩΝ,Ιούλιος,105,51
73,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΩΝ,Αύγουστος,104,6
73,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΩΝ,Σεπτέμβριος,104,22
73,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΩΝ,Οκτώβριος,105,99
73,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΩΝ,Νοέμβριος,104,99
73,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΩΝ,Δεκέμβριος,104,21
73,ΥΠΗΡΕΣΙΕΣ ΜΕΤΑΦΟΡΩΝ,ΕΤΗΣΙΟΣ,104,56
7,ΜΕΤΑΦΟΡΕΣ,W%0,150,22
7,ΜΕΤΑΦΟΡΕΣ,Ιανουάριος,99,97
7,ΜΕΤΑΦΟΡΕΣ,Φεβρουάριος,101,28
7,ΜΕΤΑΦΟΡΕΣ,Μάρτιος,102,84
7,ΜΕΤΑΦΟΡΕΣ,Απρίλιος,103,14
7,ΜΕΤΑΦΟΡΕΣ,Μάιος,103,57
7,ΜΕΤΑΦΟΡΕΣ,Ιούνιος,104,40
7,ΜΕΤΑΦΟΡΕΣ,Ιούλιος,104,75
7,ΜΕΤΑΦΟΡΕΣ,Αύγουστος,104,31
7,ΜΕΤΑΦΟΡΕΣ,Σεπτέμβριος,104,49
7,ΜΕΤΑΦΟΡΕΣ,Οκτώβριος,106,45
7,ΜΕΤΑΦΟΡΕΣ,Νοέμβριος,106,68
7,ΜΕΤΑΦΟΡΕΣ,Δεκέμβριος,106,56
7,ΜΕΤΑΦΟΡΕΣ,ΕΤΗΣΙΟΣ,104,4
8101,ΥΠΗΡΕΣΙΕΣ ΔΙΑΚΙΝΗΣΗΣ ΕΠΙΣΤΟΛΩΝ,W%0,0,64
8101,ΥΠΗΡΕΣΙΕΣ ΔΙΑΚΙΝΗΣΗΣ ΕΠΙΣΤΟΛΩΝ,Ιανουάριος,135,24
