Κωδικός,Προϊόν,W%-Μήνας-Ετήσιο,ΔΤΚ,
3123,ΠΑΙΔΙΚΑ ΕΙΔΗ ΕΝΔΥΣΗΣ,Νοέμβριος,99,96
3123,ΠΑΙΔΙΚΑ ΕΙΔΗ ΕΝΔΥΣΗΣ,Δεκέμβριος,109,18
3123,ΠΑΙΔΙΚΑ ΕΙΔΗ ΕΝΔΥΣΗΣ,ΕΤΗΣΙΟΣ,97,4
312,ΕΝΔΥΜΑΤΑ,W%0,31,76
312,ΕΝΔΥΜΑΤΑ,Ιανουάριος,78,40
312,ΕΝΔΥΜΑΤΑ,Φεβρουάριος,72,61
312,ΕΝΔΥΜΑΤΑ,Μάρτιος,109,5
312,ΕΝΔΥΜΑΤΑ,Απρίλιος,109,58
312,ΕΝΔΥΜΑΤΑ,Μάιος,101,40
312,ΕΝΔΥΜΑΤΑ,Ιούνιος,105,74
312,ΕΝΔΥΜΑΤΑ,Ιούλιος,82,61
312,ΕΝΔΥΜΑΤΑ,Αύγουστος,77,3
312,ΕΝΔΥΜΑΤΑ,Σεπτέμβριος,108,71
312,ΕΝΔΥΜΑΤΑ,Οκτώβριος,109,27
312,ΕΝΔΥΜΑΤΑ,Νοέμβριος,95,44
312,ΕΝΔΥΜΑΤΑ,Δεκέμβριος,106,52
312,ΕΝΔΥΜΑΤΑ,ΕΤΗΣΙΟΣ,96,36
3131,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ,W%0,0,33
3131,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ,Ιανουάριος,79,25
3131,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ,Φεβρουάριος,73,86
3131,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ,Μάρτιος,101,1
3131,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ,Απρίλιος,102,15
3131,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ,Μάιος,99,2
3131,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ,Ιούνιος,100,0
3131,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ,Ιούλιος,81,94
3131,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ,Αύγουστος,78,14
3131,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ,Σεπτέμβριος,98,94
3131,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ,Οκτώβριος,101,24
3131,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ,Νοέμβριος,94,55
3131,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ,Δεκέμβριος,100,55
3131,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ,ΕΤΗΣΙΟΣ,92,55
3132,ΥΛΙΚΑ ΕΝΔΥΣΗΣ,W%0,0,24
3132,ΥΛΙΚΑ ΕΝΔΥΣΗΣ,Ιανουάριος,106,30
3132,ΥΛΙΚΑ ΕΝΔΥΣΗΣ,Φεβρουάριος,106,32
3132,ΥΛΙΚΑ ΕΝΔΥΣΗΣ,Μάρτιος,106,32
3132,ΥΛΙΚΑ ΕΝΔΥΣΗΣ,Απρίλιος,106,32
3132,ΥΛΙΚΑ ΕΝΔΥΣΗΣ,Μάιος,106,32
3132,ΥΛΙΚΑ ΕΝΔΥΣΗΣ,Ιούνιος,106,43
3132,ΥΛΙΚΑ ΕΝΔΥΣΗΣ,Ιούλιος,106,40
3132,ΥΛΙΚΑ ΕΝΔΥΣΗΣ,Αύγουστος,106,48
3132,ΥΛΙΚΑ ΕΝΔΥΣΗΣ,Σεπτέμβριος,106,48
3132,ΥΛΙΚΑ ΕΝΔΥΣΗΣ,Οκτώβριος,106,48
3132,ΥΛΙΚΑ ΕΝΔΥΣΗΣ,Νοέμβριος,106,39
3132,ΥΛΙΚΑ ΕΝΔΥΣΗΣ,Δεκέμβριος,106,44
3132,ΥΛΙΚΑ ΕΝΔΥΣΗΣ,ΕΤΗΣΙΟΣ,106,39
313,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ ΚΑΙ ΕΞΑΡΤΗΜΑΤΑ,W%0,0,57
313,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ ΚΑΙ ΕΞΑΡΤΗΜΑΤΑ,Ιανουάριος,90,79
313,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ ΚΑΙ ΕΞΑΡΤΗΜΑΤΑ,Φεβρουάριος,87,62
313,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ ΚΑΙ ΕΞΑΡΤΗΜΑΤΑ,Μάρτιος,103,67
313,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ ΚΑΙ ΕΞΑΡΤΗΜΑΤΑ,Απρίλιος,104,34
313,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ ΚΑΙ ΕΞΑΡΤΗΜΑΤΑ,Μάιος,102,49
313,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ ΚΑΙ ΕΞΑΡΤΗΜΑΤΑ,Ιούνιος,103,12
313,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ ΚΑΙ ΕΞΑΡΤΗΜΑΤΑ,Ιούλιος,92,43
313,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ ΚΑΙ ΕΞΑΡΤΗΜΑΤΑ,Αύγουστος,90,21
313,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ ΚΑΙ ΕΞΑΡΤΗΜΑΤΑ,Σεπτέμβριος,102,51
313,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ ΚΑΙ ΕΞΑΡΤΗΜΑΤΑ,Οκτώβριος,103,87
313,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ ΚΑΙ ΕΞΑΡΤΗΜΑΤΑ,Νοέμβριος,99,88
313,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ ΚΑΙ ΕΞΑΡΤΗΜΑΤΑ,Δεκέμβριος,103,45
313,ΛΟΙΠΑ ΕΙΔΗ ΕΝΔΥΣΗΣ ΚΑΙ ΕΞΑΡΤΗΜΑΤΑ,ΕΤΗΣΙΟΣ,98,7
3141,ΚΑΘΑΡΙΣΜΟΣ ΕΝΔΥΜΑΤΩΝ,W%0,1,14
3141,ΚΑΘΑΡΙΣΜΟΣ ΕΝΔΥΜΑΤΩΝ,Ιανουάριος,99,8
3141,ΚΑΘΑΡΙΣΜΟΣ ΕΝΔΥΜΑΤΩΝ,Φεβρουάριος,99,32
3141,ΚΑΘΑΡΙΣΜΟΣ ΕΝΔΥΜΑΤΩΝ,Μάρτιος,99,32
3141,ΚΑΘΑΡΙΣΜΟΣ ΕΝΔΥΜΑΤΩΝ,Απρίλιος,99,32
3141,ΚΑΘΑΡΙΣΜΟΣ ΕΝΔΥΜΑΤΩΝ,Μάιος,99,32
3141,ΚΑΘΑΡΙΣΜΟΣ ΕΝΔΥΜΑΤΩΝ,Ιούνιος,99,32
3141,ΚΑΘΑΡΙΣΜΟΣ ΕΝΔΥΜΑΤΩΝ,Ιούλιος,99,38
3141,ΚΑΘΑΡΙΣΜΟΣ ΕΝΔΥΜΑΤΩΝ,Αύγουστος,99,38
3141,ΚΑΘΑΡΙΣΜΟΣ ΕΝΔΥΜΑΤΩΝ,Σεπτέμβριος,99,43
3141,ΚΑΘΑΡΙΣΜΟΣ ΕΝΔΥΜΑΤΩΝ,Οκτώβριος,99,38
3141,ΚΑΘΑΡΙΣΜΟΣ ΕΝΔΥΜΑΤΩΝ,Νοέμβριος,99,39
3141,ΚΑΘΑΡΙΣΜΟΣ ΕΝΔΥΜΑΤΩΝ,Δεκέμβριος,99,39
3141,ΚΑΘΑΡΙΣΜΟΣ ΕΝΔΥΜΑΤΩΝ,ΕΤΗΣΙΟΣ,99,34
3142,ΜΕΤΑΠΟΙΗΣΗ ΚΑΙ ΕΝΟΙΚΙΑΣΗ ΕΝΔΥΜΑΤΩΝ,W%0,0,60
3142,ΜΕΤΑΠΟΙΗΣΗ ΚΑΙ ΕΝΟΙΚΙΑΣΗ ΕΝΔΥΜΑΤΩΝ,Ιανουάριος,99,77
3142,ΜΕΤΑΠΟΙΗΣΗ ΚΑΙ ΕΝΟΙΚΙΑΣΗ ΕΝΔΥΜΑΤΩΝ,Φεβρουάριος,99,8
3142,ΜΕΤΑΠΟΙΗΣΗ ΚΑΙ ΕΝΟΙΚΙΑΣΗ ΕΝΔΥΜΑΤΩΝ,Μάρτιος,99,8
3142,ΜΕΤΑΠΟΙΗΣΗ ΚΑΙ ΕΝΟΙΚΙΑΣΗ ΕΝΔΥΜΑΤΩΝ,Απρίλιος,99,8
3142,ΜΕΤΑΠΟΙΗΣΗ ΚΑΙ ΕΝΟΙΚΙΑΣΗ ΕΝΔΥΜΑΤΩΝ,Μάιος,99,8
3142,ΜΕΤΑΠΟΙΗΣΗ ΚΑΙ ΕΝΟΙΚΙΑΣΗ ΕΝΔΥΜΑΤΩΝ,Ιούνιος,99,29
3142,ΜΕΤΑΠΟΙΗΣΗ ΚΑΙ ΕΝΟΙΚΙΑΣΗ ΕΝΔΥΜΑΤΩΝ,Ιούλιος,99,29
3142,ΜΕΤΑΠΟΙΗΣΗ ΚΑΙ ΕΝΟΙΚΙΑΣΗ ΕΝΔΥΜΑΤΩΝ,Αύγουστος,99,29
3142,ΜΕΤΑΠΟΙΗΣΗ ΚΑΙ ΕΝΟΙΚΙΑΣΗ ΕΝΔΥΜΑΤΩΝ,Σεπτέμβριος,98,88
3142,ΜΕΤΑΠΟΙΗΣΗ ΚΑΙ ΕΝΟΙΚΙΑΣΗ ΕΝΔΥΜΑΤΩΝ,Οκτώβριος,98,88
3142,ΜΕΤΑΠΟΙΗΣΗ ΚΑΙ ΕΝΟΙΚΙΑΣΗ ΕΝΔΥΜΑΤΩΝ,Νοέμβριος,98,88
3142,ΜΕΤΑΠΟΙΗΣΗ ΚΑΙ ΕΝΟΙΚΙΑΣΗ ΕΝΔΥΜΑΤΩΝ,Δεκέμβριος,98,88
3142,ΜΕΤΑΠΟΙΗΣΗ ΚΑΙ ΕΝΟΙΚΙΑΣΗ ΕΝΔΥΜΑΤΩΝ,ΕΤΗΣΙΟΣ,99,12
314,ΚΑΘΑΡΙΣΜΟΣ ΚΑΙ ΜΕΤΑΠΟΙΗΣΗ ΕΝΔΥΜΑΤΩΝ,W%0,1,74
314,ΚΑΘΑΡΙΣΜΟΣ ΚΑΙ ΜΕΤΑΠΟΙΗΣΗ ΕΝΔΥΜΑΤΩΝ,Ιανουάριος,99,42
314,ΚΑΘΑΡΙΣΜΟΣ ΚΑΙ ΜΕΤΑΠΟΙΗΣΗ ΕΝΔΥΜΑΤΩΝ,Φεβρουάριος,99,34
314,ΚΑΘΑΡΙΣΜΟΣ ΚΑΙ ΜΕΤΑΠΟΙΗΣΗ ΕΝΔΥΜΑΤΩΝ,Μάρτιος,99,34
314,ΚΑΘΑΡΙΣΜΟΣ ΚΑΙ ΜΕΤΑΠΟΙΗΣΗ ΕΝΔΥΜΑΤΩΝ,Απρίλιος,99,34
314,ΚΑΘΑΡΙΣΜΟΣ ΚΑΙ ΜΕΤΑΠΟΙΗΣΗ ΕΝΔΥΜΑΤΩΝ,Μάιος,99,34
314,ΚΑΘΑΡΙΣΜΟΣ ΚΑΙ ΜΕΤΑΠΟΙΗΣΗ ΕΝΔΥΜΑΤΩΝ,Ιούνιος,99,41
314,ΚΑΘΑΡΙΣΜΟΣ ΚΑΙ ΜΕΤΑΠΟΙΗΣΗ ΕΝΔΥΜΑΤΩΝ,Ιούλιος,99,45
314,ΚΑΘΑΡΙΣΜΟΣ ΚΑΙ ΜΕΤΑΠΟΙΗΣΗ ΕΝΔΥΜΑΤΩΝ,Αύγουστος,99,45
314,ΚΑΘΑΡΙΣΜΟΣ ΚΑΙ ΜΕΤΑΠΟΙΗΣΗ ΕΝΔΥΜΑΤΩΝ,Σεπτέμβριος,99,34
314,ΚΑΘΑΡΙΣΜΟΣ ΚΑΙ ΜΕΤΑΠΟΙΗΣΗ ΕΝΔΥΜΑΤΩΝ,Οκτώβριος,99,31
314,ΚΑΘΑΡΙΣΜΟΣ ΚΑΙ ΜΕΤΑΠΟΙΗΣΗ ΕΝΔΥΜΑΤΩΝ,Νοέμβριος,99,32
314,ΚΑΘΑΡΙΣΜΟΣ ΚΑΙ ΜΕΤΑΠΟΙΗΣΗ ΕΝΔΥΜΑΤΩΝ,Δεκέμβριος,99,32
314,ΚΑΘΑΡΙΣΜΟΣ ΚΑΙ ΜΕΤΑΠΟΙΗΣΗ ΕΝΔΥΜΑΤΩΝ,ΕΤΗΣΙΟΣ,99,36
31,ΕΙΔΗ ΕΝΔΥΣΗΣ,W%0,34,13
31,ΕΙΔΗ ΕΝΔΥΣΗΣ,Ιανουάριος,79,52
31,ΕΙΔΗ ΕΝΔΥΣΗΣ,Φεβρουάριος,74,13
31,ΕΙΔΗ ΕΝΔΥΣΗΣ,Μάρτιος,107,99
31,ΕΙΔΗ ΕΝΔΥΣΗΣ,Απρίλιος,108,49
31,ΕΙΔΗ ΕΝΔΥΣΗΣ,Μάιος,100,91
31,ΕΙΔΗ ΕΝΔΥΣΗΣ,Ιούνιος,104,94
31,ΕΙΔΗ ΕΝΔΥΣΗΣ,Ιούλιος,83,43
31,ΕΙΔΗ ΕΝΔΥΣΗΣ,Αύγουστος,78,26
31,ΕΙΔΗ ΕΝΔΥΣΗΣ,Σεπτέμβριος,107,66
31,ΕΙΔΗ ΕΝΔΥΣΗΣ,Οκτώβριος,108,19
31,ΕΙΔΗ ΕΝΔΥΣΗΣ,Νοέμβριος,95,37
31,ΕΙΔΗ ΕΝΔΥΣΗΣ,Δεκέμβριος,105,65
31,ΕΙΔΗ ΕΝΔΥΣΗΣ,ΕΤΗΣΙΟΣ,96,21
3211,ΑΝΔΡΙΚΑ ΥΠΟΔΗΜΑΤΑ,W%0,5,18
3211,ΑΝΔΡΙΚΑ ΥΠΟΔΗΜΑΤΑ,Ιανουάριος,83,23
3211,ΑΝΔΡΙΚΑ ΥΠΟΔΗΜΑΤΑ,Φεβρουάριος,78,96
3211,ΑΝΔΡΙΚΑ ΥΠΟΔΗΜΑΤΑ,Μάρτιος,102,63
3211,ΑΝΔΡΙΚΑ ΥΠΟΔΗΜΑΤΑ,Απρίλιος,102,99
3211,ΑΝΔΡΙΚΑ ΥΠΟΔΗΜΑΤΑ,Μάιος,97,52
3211,ΑΝΔΡΙΚΑ ΥΠΟΔΗΜΑΤΑ,Ιούνιος,102,12
3211,ΑΝΔΡΙΚΑ ΥΠΟΔΗΜΑΤΑ,Ιούλιος,82,25
3211,ΑΝΔΡΙΚΑ ΥΠΟΔΗΜΑΤΑ,Αύγουστος,79,82
3211,ΑΝΔΡΙΚΑ ΥΠΟΔΗΜΑΤΑ,Σεπτέμβριος,101,52
3211,ΑΝΔΡΙΚΑ ΥΠΟΔΗΜΑΤΑ,Οκτώβριος,103,74
3211,ΑΝΔΡΙΚΑ ΥΠΟΔΗΜΑΤΑ,Νοέμβριος,90,48
3211,ΑΝΔΡΙΚΑ ΥΠΟΔΗΜΑΤΑ,Δεκέμβριος,100,57
3211,ΑΝΔΡΙΚΑ ΥΠΟΔΗΜΑΤΑ,ΕΤΗΣΙΟΣ,93,82
3212,ΓΥΝΑΙΚΕΙΑ ΥΠΟΔΗΜΑΤΑ,W%0,6,85
3212,ΓΥΝΑΙΚΕΙΑ ΥΠΟΔΗΜΑΤΑ,Ιανουάριος,81,96
3212,ΓΥΝΑΙΚΕΙΑ ΥΠΟΔΗΜΑΤΑ,Φεβρουάριος,73,70
3212,ΓΥΝΑΙΚΕΙΑ ΥΠΟΔΗΜΑΤΑ,Μάρτιος,103,85
3212,ΓΥΝΑΙΚΕΙΑ ΥΠΟΔΗΜΑΤΑ,Απρίλιος,103,99
3212,ΓΥΝΑΙΚΕΙΑ ΥΠΟΔΗΜΑΤΑ,Μάιος,98,41
3212,ΓΥΝΑΙΚΕΙΑ ΥΠΟΔΗΜΑΤΑ,Ιούνιος,103,57
3212,ΓΥΝΑΙΚΕΙΑ ΥΠΟΔΗΜΑΤΑ,Ιούλιος,80,51
3212,ΓΥΝΑΙΚΕΙΑ ΥΠΟΔΗΜΑΤΑ,Αύγουστος,74,52
3212,ΓΥΝΑΙΚΕΙΑ ΥΠΟΔΗΜΑΤΑ,Σεπτέμβριος,103,55
3212,ΓΥΝΑΙΚΕΙΑ ΥΠΟΔΗΜΑΤΑ,Οκτώβριος,103,70
3212,ΓΥΝΑΙΚΕΙΑ ΥΠΟΔΗΜΑΤΑ,Νοέμβριος,88,33
3212,ΓΥΝΑΙΚΕΙΑ ΥΠΟΔΗΜΑΤΑ,Δεκέμβριος,100,49
3212,ΓΥΝΑΙΚΕΙΑ ΥΠΟΔΗΜΑΤΑ,ΕΤΗΣΙΟΣ,93,5
3213,ΠΑΙΔΙΚΑ ΥΠΟΔΗΜΑΤΑ,W%0,2,65
3213,ΠΑΙΔΙΚΑ ΥΠΟΔΗΜΑΤΑ,Ιανουάριος,78,87
3213,ΠΑΙΔΙΚΑ ΥΠΟΔΗΜΑΤΑ,Φεβρουάριος,77,24
3213,ΠΑΙΔΙΚΑ ΥΠΟΔΗΜΑΤΑ,Μάρτιος,104,8
3213,ΠΑΙΔΙΚΑ ΥΠΟΔΗΜΑΤΑ,Απρίλιος,104,91
3213,ΠΑΙΔΙΚΑ ΥΠΟΔΗΜΑΤΑ,Μάιος,100,23
3213,ΠΑΙΔΙΚΑ ΥΠΟΔΗΜΑΤΑ,Ιούνιος,102,48
3213,ΠΑΙΔΙΚΑ ΥΠΟΔΗΜΑΤΑ,Ιούλιος,79,58
3213,ΠΑΙΔΙΚΑ ΥΠΟΔΗΜΑΤΑ,Αύγουστος,78,4
3213,ΠΑΙΔΙΚΑ ΥΠΟΔΗΜΑΤΑ,Σεπτέμβριος,102,46
3213,ΠΑΙΔΙΚΑ ΥΠΟΔΗΜΑΤΑ,Οκτώβριος,104,37
3213,ΠΑΙΔΙΚΑ ΥΠΟΔΗΜΑΤΑ,Νοέμβριος,89,92
3213,ΠΑΙΔΙΚΑ ΥΠΟΔΗΜΑΤΑ,Δεκέμβριος,100,75
3213,ΠΑΙΔΙΚΑ ΥΠΟΔΗΜΑΤΑ,ΕΤΗΣΙΟΣ,93,58
321,ΠΑΠΟΥΤΣΙΑ ΚΑΙ ΑΛΛΑ ΥΠΟΔΗΜΑΤΑ,W%0,14,68
321,ΠΑΠΟΥΤΣΙΑ ΚΑΙ ΑΛΛΑ ΥΠΟΔΗΜΑΤΑ,Ιανουάριος,81,81
321,ΠΑΠΟΥΤΣΙΑ ΚΑΙ ΑΛΛΑ ΥΠΟΔΗΜΑΤΑ,Φεβρουάριος,76,16
321,ΠΑΠΟΥΤΣΙΑ ΚΑΙ ΑΛΛΑ ΥΠΟΔΗΜΑΤΑ,Μάρτιος,103,39
321,ΠΑΠΟΥΤΣΙΑ ΚΑΙ ΑΛΛΑ ΥΠΟΔΗΜΑΤΑ,Απρίλιος,103,73
321,ΠΑΠΟΥΤΣΙΑ ΚΑΙ ΑΛΛΑ ΥΠΟΔΗΜΑΤΑ,Μάιος,98,35
321,ΠΑΠΟΥΤΣΙΑ ΚΑΙ ΑΛΛΑ ΥΠΟΔΗΜΑΤΑ,Ιούνιος,102,79
321,ΠΑΠΟΥΤΣΙΑ ΚΑΙ ΑΛΛΑ ΥΠΟΔΗΜΑΤΑ,Ιούλιος,80,91
321,ΠΑΠΟΥΤΣΙΑ ΚΑΙ ΑΛΛΑ ΥΠΟΔΗΜΑΤΑ,Αύγουστος,76,99
321,ΠΑΠΟΥΤΣΙΑ ΚΑΙ ΑΛΛΑ ΥΠΟΔΗΜΑΤΑ,Σεπτέμβριος,102,56
321,ΠΑΠΟΥΤΣΙΑ ΚΑΙ ΑΛΛΑ ΥΠΟΔΗΜΑΤΑ,Οκτώβριος,103,77
321,ΠΑΠΟΥΤΣΙΑ ΚΑΙ ΑΛΛΑ ΥΠΟΔΗΜΑΤΑ,Νοέμβριος,89,32
321,ΠΑΠΟΥΤΣΙΑ ΚΑΙ ΑΛΛΑ ΥΠΟΔΗΜΑΤΑ,Δεκέμβριος,100,50
321,ΠΑΠΟΥΤΣΙΑ ΚΑΙ ΑΛΛΑ ΥΠΟΔΗΜΑΤΑ,ΕΤΗΣΙΟΣ,93,36
322,ΕΠΙΔΙΟΡΘΩΣΕΙΣ ΚΑΙ ΕΝΟΙΚΙΑΣΕΙΣ ΥΠΟΔΗΜΑΤΩΝ,W%0,0,35
322,ΕΠΙΔΙΟΡΘΩΣΕΙΣ ΚΑΙ ΕΝΟΙΚΙΑΣΕΙΣ ΥΠΟΔΗΜΑΤΩΝ,Ιανουάριος,100,76
322,ΕΠΙΔΙΟΡΘΩΣΕΙΣ ΚΑΙ ΕΝΟΙΚΙΑΣΕΙΣ ΥΠΟΔΗΜΑΤΩΝ,Φεβρουάριος,100,43
322,ΕΠΙΔΙΟΡΘΩΣΕΙΣ ΚΑΙ ΕΝΟΙΚΙΑΣΕΙΣ ΥΠΟΔΗΜΑΤΩΝ,Μάρτιος,100,43
322,ΕΠΙΔΙΟΡΘΩΣΕΙΣ ΚΑΙ ΕΝΟΙΚΙΑΣΕΙΣ ΥΠΟΔΗΜΑΤΩΝ,Απρίλιος,100,43
322,ΕΠΙΔΙΟΡΘΩΣΕΙΣ ΚΑΙ ΕΝΟΙΚΙΑΣΕΙΣ ΥΠΟΔΗΜΑΤΩΝ,Μάιος,100,43
322,ΕΠΙΔΙΟΡΘΩΣΕΙΣ ΚΑΙ ΕΝΟΙΚΙΑΣΕΙΣ ΥΠΟΔΗΜΑΤΩΝ,Ιούνιος,100,43
322,ΕΠΙΔΙΟΡΘΩΣΕΙΣ ΚΑΙ ΕΝΟΙΚΙΑΣΕΙΣ ΥΠΟΔΗΜΑΤΩΝ,Ιούλιος,100,43
322,ΕΠΙΔΙΟΡΘΩΣΕΙΣ ΚΑΙ ΕΝΟΙΚΙΑΣΕΙΣ ΥΠΟΔΗΜΑΤΩΝ,Αύγουστος,100,43
322,ΕΠΙΔΙΟΡΘΩΣΕΙΣ ΚΑΙ ΕΝΟΙΚΙΑΣΕΙΣ ΥΠΟΔΗΜΑΤΩΝ,Σεπτέμβριος,100,59
322,ΕΠΙΔΙΟΡΘΩΣΕΙΣ ΚΑΙ ΕΝΟΙΚΙΑΣΕΙΣ ΥΠΟΔΗΜΑΤΩΝ,Οκτώβριος,100,59
322,ΕΠΙΔΙΟΡΘΩΣΕΙΣ ΚΑΙ ΕΝΟΙΚΙΑΣΕΙΣ ΥΠΟΔΗΜΑΤΩΝ,Νοέμβριος,100,59
322,ΕΠΙΔΙΟΡΘΩΣΕΙΣ ΚΑΙ ΕΝΟΙΚΙΑΣΕΙΣ ΥΠΟΔΗΜΑΤΩΝ,Δεκέμβριος,100,59
322,ΕΠΙΔΙΟΡΘΩΣΕΙΣ ΚΑΙ ΕΝΟΙΚΙΑΣΕΙΣ ΥΠΟΔΗΜΑΤΩΝ,ΕΤΗΣΙΟΣ,100,51
32,ΕΙΔΗ ΥΠΟΔΗΣΗΣ,W%0,15,3
32,ΕΙΔΗ ΥΠΟΔΗΣΗΣ,Ιανουάριος,82,21
32,ΕΙΔΗ ΥΠΟΔΗΣΗΣ,Φεβρουάριος,76,69
32,ΕΙΔΗ ΥΠΟΔΗΣΗΣ,Μάρτιος,103,25
32,ΕΙΔΗ ΥΠΟΔΗΣΗΣ,Απρίλιος,103,58
32,ΕΙΔΗ ΥΠΟΔΗΣΗΣ,Μάιος,98,34
32,ΕΙΔΗ ΥΠΟΔΗΣΗΣ,Ιούνιος,102,66
32,ΕΙΔΗ ΥΠΟΔΗΣΗΣ,Ιούλιος,81,33
32,ΕΙΔΗ ΥΠΟΔΗΣΗΣ,Αύγουστος,77,50
32,ΕΙΔΗ ΥΠΟΔΗΣΗΣ,Σεπτέμβριος,102,45
32,ΕΙΔΗ ΥΠΟΔΗΣΗΣ,Οκτώβριος,103,62
32,ΕΙΔΗ ΥΠΟΔΗΣΗΣ,Νοέμβριος,89,53
32,ΕΙΔΗ ΥΠΟΔΗΣΗΣ,Δεκέμβριος,100,43
32,ΕΙΔΗ ΥΠΟΔΗΣΗΣ,ΕΤΗΣΙΟΣ,93,46
3,ΕΝΔΥΣΗ & ΥΠΟΔΗΣΗ,W%0,49,16
3,ΕΝΔΥΣΗ & ΥΠΟΔΗΣΗ,Ιανουάριος,80,44
3,ΕΝΔΥΣΗ & ΥΠΟΔΗΣΗ,Φεβρουάριος,75,0
3,ΕΝΔΥΣΗ & ΥΠΟΔΗΣΗ,Μάρτιος,106,58
3,ΕΝΔΥΣΗ & ΥΠΟΔΗΣΗ,Απρίλιος,107,3
3,ΕΝΔΥΣΗ & ΥΠΟΔΗΣΗ,Μάιος,100,18
3,ΕΝΔΥΣΗ & ΥΠΟΔΗΣΗ,Ιούνιος,104,31
3,ΕΝΔΥΣΗ & ΥΠΟΔΗΣΗ,Ιούλιος,82,84
3,ΕΝΔΥΣΗ & ΥΠΟΔΗΣΗ,Αύγουστος,78,8
3,ΕΝΔΥΣΗ & ΥΠΟΔΗΣΗ,Σεπτέμβριος,106,10
3,ΕΝΔΥΣΗ & ΥΠΟΔΗΣΗ,Οκτώβριος,106,84
3,ΕΝΔΥΣΗ & ΥΠΟΔΗΣΗ,Νοέμβριος,93,61
3,ΕΝΔΥΣΗ & ΥΠΟΔΗΣΗ,Δεκέμβριος,104,9
3,ΕΝΔΥΣΗ & ΥΠΟΔΗΣΗ,ΕΤΗΣΙΟΣ,95,43
411,ΕΝΟΙΚΙΟ ΚΥΡΙΩΝ ΚΑΤΟΙΚΙΩΝ,W%0,36,13
411,ΕΝΟΙΚΙΟ ΚΥΡΙΩΝ ΚΑΤΟΙΚΙΩΝ,Ιανουάριος,92,16
411,ΕΝΟΙΚΙΟ ΚΥΡΙΩΝ ΚΑΤΟΙΚΙΩΝ,Φεβρουάριος,92,16
411,ΕΝΟΙΚΙΟ ΚΥΡΙΩΝ ΚΑΤΟΙΚΙΩΝ,Μάρτιος,92,16
411,ΕΝΟΙΚΙΟ ΚΥΡΙΩΝ ΚΑΤΟΙΚΙΩΝ,Απρίλιος,92,16
411,ΕΝΟΙΚΙΟ ΚΥΡΙΩΝ ΚΑΤΟΙΚΙΩΝ,Μάιος,92,16
411,ΕΝΟΙΚΙΟ ΚΥΡΙΩΝ ΚΑΤΟΙΚΙΩΝ,Ιούνιος,92,16
411,ΕΝΟΙΚΙΟ ΚΥΡΙΩΝ ΚΑΤΟΙΚΙΩΝ,Ιούλιος,92,16
411,ΕΝΟΙΚΙΟ ΚΥΡΙΩΝ ΚΑΤΟΙΚΙΩΝ,Αύγουστος,92,16
411,ΕΝΟΙΚΙΟ ΚΥΡΙΩΝ ΚΑΤΟΙΚΙΩΝ,Σεπτέμβριος,92,16
411,ΕΝΟΙΚΙΟ ΚΥΡΙΩΝ ΚΑΤΟΙΚΙΩΝ,Οκτώβριος,92,16
411,ΕΝΟΙΚΙΟ ΚΥΡΙΩΝ ΚΑΤΟΙΚΙΩΝ,Νοέμβριος,92,16
411,ΕΝΟΙΚΙΟ ΚΥΡΙΩΝ ΚΑΤΟΙΚΙΩΝ,Δεκέμβριος,92,16
